arm	vein	0.426642
car	gauge	0.71817607
sunset	sunrise	0.7909703
endurance	band	0.39649475
intelligence	skill	0.8608399
worker	camera	0.31721926
school	law	0.66013694
teacher	rabbi	0.58983165
wealth	fame	0.6265565
grass	moss	0.7581057
pollution	atmosphere	0.74027765
log	timber	0.78476435
cow	cattle	0.7965569
wisdom	intelligence	0.6950067
curve	angle	0.870515
flower	violet	0.6820874
necessary	important	0.5831128
dirty	narrow	0.5126851
tiny	huge	0.661207
wonderful	great	0.79617965
dumb	dense	0.67528087
happy	angry	0.61489725
illegal	immoral	0.6690877
unnecessary	necessary	0.83608216
dull	funny	0.88730234
acquire	get	0.49608415
absorb	possess	0.50599337
make	become	0.29455
cherish	keep	0.638808
accomplish	become	0.2992325
go	sell	0.43316463
give	steal	0.6974782
appoint	elect	0.76593757
understand	know	0.66202813
argue	prove	0.5898307
listen	hear	0.8276926
go	send	0.69016075
take	receive	0.5559231
lose	get	0.64036834
begin	quit	0.45679143
leave	appear	0.35103595
require	inquire	0.42760995
take	carry	0.6085079
fee	salary	0.880948
disc	computer	0.66633695
adversary	opponent	0.8547971
dog	horse	0.75914294
cousin	uncle	0.8827678
effort	difficulty	0.7872962
student	pupil	0.6970549
teacher	instructor	0.74908996
rain	mist	0.83871156
word	literature	0.38015375
salad	vinegar	0.8641391
plane	jet	0.8093819
box	cigar	0.7130466
vitamin	iron	0.55737835
chicken	steak	0.94156224
calf	bull	0.68911266
beach	seashore	0.83630383
couple	pair	0.7499027
employer	employee	0.6893085
situation	condition	0.7053772
room	bed	0.7964135
argument	criticism	0.65093106
breakfast	supper	0.7843814
accident	catastrophe	0.7107459
word	newspaper	0.2942885
classroom	hallway	0.6424811
nurse	scientist	0.6003293
champion	winner	0.8476476
sea	ocean	0.83422405
danger	disease	0.60228723
bed	bedroom	0.8321454
condition	boy	0.32581905
death	catastrophe	0.501261
era	decade	0.53527826
bed	hospital	0.68204707
intelligence	insight	0.8055433
door	gate	0.7955747
aviation	flight	0.7412619
depth	magnitude	0.67622155
uncle	aunt	0.9124658
snow	weather	0.7096744
car	elevator	0.40325463
deck	mouse	0.27182543
aunt	nephew	0.8210774
toe	finger	0.87353545
crime	theft	0.706051
ball	basket	0.7101397
fraternity	baseball	0.49091935
mob	crowd	0.6736438
buddy	companion	0.4814907
tongue	throat	0.9000409
purse	bag	0.8106269
container	mouse	0.7026567
apparent	obvious	0.84153634
nice	generous	0.5222518
stupid	dumb	0.92540395
sharp	dull	0.8170681
dumb	clever	0.8717296
quick	rapid	0.59707457
great	awful	0.8779197
wide	narrow	0.8884125
bad	great	0.7152295
try	think	0.46764198
become	seem	0.7734282
achieve	succeed	0.51215476
portray	notify	0.25288534
forget	know	0.53435344
join	acquire	0.42271328
arrive	leave	0.7994663
attend	arrive	0.46798572
think	rationalize	0.6712465
argue	persuade	0.22075976
overcome	dominate	0.48738822
kill	hang	0.76611197
inspect	examine	0.8137364
win	accomplish	0.585998
leave	remain	0.4335542
leave	go	0.79195565
plead	beg	0.9032197
acknowledge	notify	0.5949796
crowd	parade	0.6049014
liquor	century	0.22809441
arm	bone	0.50377715
book	topic	0.5132928
captain	sailor	0.6768634
music	melody	0.683315
brow	eye	0.73076063
meter	yard	0.8375151
chocolate	pie	0.8260251
arm	body	0.44121704
bride	princess	0.8119232
kidney	organ	0.8484796
gun	dawn	0.28174824
friend	teacher	0.5717337
lemon	tea	0.76461864
bone	ankle	0.6089065
heroine	hero	0.8158709
action	course	0.43697208
floor	deck	0.79090846
book	essay	0.83408654
box	booth	0.6295792
oil	mink	0.36439502
bone	jaw	0.8293316
bed	chair	0.7012125
gut	nerve	0.79561955
meal	waist	0.34512386
plane	airport	0.70255333
competence	ability	0.60343486
house	key	0.458283
bathroom	kitchen	0.8512934
top	side	0.6699041
communication	conversation	0.45408097
friend	guy	0.6182273
air	helium	0.7680571
fever	illness	0.7803184
belief	flower	0.52279264
dinner	chicken	0.421007
cloud	fog	0.71811914
rat	mouse	0.9152599
business	industry	0.7377086
hose	garden	0.5827518
gun	fur	0.42737377
actress	actor	0.9012702
polyester	cotton	0.7839072
motel	inn	0.8348419
motor	boat	0.6330001
clothes	button	0.71452177
jail	choice	0.3782732
guy	girl	0.69250613
priest	monk	0.8854254
cloud	storm	0.67147106
god	priest	0.4949321
motor	engine	0.8397615
essential	necessary	0.8032713
dumb	rare	0.42092478
easy	tough	0.54458386
happy	glad	0.77539647
rough	frigid	0.7514144
honest	guilty	0.52984375
modest	ashamed	0.7191944
large	flexible	0.40530172
large	big	0.70933133
accept	acknowledge	0.74992853
lose	keep	0.574587
add	divide	0.48011443
begin	originate	0.58801055
arrange	require	0.41175586
deserve	earn	0.5612642
comprehend	satisfy	0.688402
keep	possess	0.7759305
ignore	explore	0.5903059
steal	buy	0.61639166
agree	differ	0.6993522
remind	forget	0.7557276
keep	give	0.8344114
win	dominate	0.6002495
participate	join	0.63062954
ignore	ask	0.68681383
do	quit	0.52777064
verify	justify	0.71528846
endurance	strength	0.66601706
boy	brother	0.72893333
lady	gentleman	0.6413063
wagon	container	0.5957455
car	cab	0.68878055
bottle	container	0.7288937
bath	wife	0.46646976
bible	hymn	0.76628965
article	journal	0.7875388
clothes	fabric	0.7200707
molecule	atom	0.9255762
wood	paper	0.7977064
monster	demon	0.7842794
street	car	0.50132376
ceiling	cathedral	0.7316495
driver	pilot	0.70163375
communication	television	0.7036702
cloud	weather	0.70919585
god	prey	0.5068242
stomach	waist	0.79854465
throat	nose	0.92712915
strength	capability	0.6316836
boat	deck	0.7487249
destruction	construction	0.52909493
flu	fever	0.6839573
people	party	0.31895655
hole	agreement	0.04987018
book	literature	0.47606418
wine	liquor	0.78058463
circumstance	situation	0.62272274
value	belief	0.83363205
bar	jail	0.26563168
heart	surgery	0.66772276
cop	sheriff	0.5238249
attention	awareness	0.6261912
celebration	ceremony	0.80996186
area	zone	0.7751005
rabbi	minister	0.79411185
bee	queen	0.82897526
mouse	management	0.40486988
hymn	straw	0.2014081
seed	mustard	0.8658826
meat	bacon	0.693649
pain	harm	0.7590672
arm	shoulder	0.6719004
stomach	vein	0.8556155
business	company	0.80013716
area	region	0.77157855
pact	condition	0.58167213
bath	trick	0.3504653
gun	cannon	0.81239074
door	cellar	0.72721785
bone	knee	0.6049251
sly	clever	0.89906365
recent	new	0.38572133
scarce	rare	0.67591214
friendly	generous	0.395605
sad	funny	0.8481837
dumb	foolish	0.67208946
beautiful	wonderful	0.79739
confident	sure	0.7919942
large	huge	0.65010774
agree	please	0.6321036
think	inquire	0.6594192
pretend	seem	0.635492
borrow	sell	0.71460295
take	obtain	0.64615625
enjoy	entertain	0.768604
fail	discourage	0.42113066
organize	become	0.23627923
kill	defend	0.6189126
investigate	examine	0.88399905
destroy	construct	0.6265845
locate	find	0.77455175
gather	attend	0.18720327
arrange	organize	0.7335329
collect	save	0.69307446
borrow	beg	0.6469115
reduce	shrink	0.7507449
argue	justify	0.57393456
boy	son	0.7190118
second	minute	0.88350177
communication	language	0.6164144
cabin	hut	0.6729338
target	arrow	0.642896
cat	pet	0.7699063
river	stream	0.8818114
decade	century	0.5701625
people	balloon	0.26233998
shoulder	head	0.8606647
bed	couch	0.80520946
brother	soul	0.404134
car	factory	0.6072266
cow	goat	0.88179225
joy	pride	0.72548634
wagon	carriage	0.9077453
opinion	idea	0.462558
winner	candidate	0.538904
denial	confession	0.7478756
tin	aluminum	0.72171134
sofa	chair	0.9100968
root	grass	0.74801826
leader	manager	0.394327
alcohol	whiskey	0.684578
abundance	plenty	0.6235453
pipe	cigar	0.8310302
menu	order	0.63204324
window	door	0.84990704
log	bath	0.7070504
girl	maid	0.5225876
attention	interest	0.65517586
bone	teeth	0.7198721
cottage	cabin	0.9000811
biography	fiction	0.6669563
basketball	baseball	0.9196577
door	corridor	0.5922087
orthodontist	dentist	0.7227576
beer	beverage	0.8523384
muscle	tongue	0.7841289
happiness	peace	0.7889111
woman	fur	0.34067234
physician	doctor	0.7061195
capability	competence	0.7120328
floor	ceiling	0.85254097
guy	stud	0.59041494
anger	mood	0.8061565
danger	threat	0.7977463
population	people	0.5771615
chicken	rice	0.9143242
money	pearl	0.33834672
discussion	argument	0.5209877
flower	endurance	0.57239586
choice	vein	0.12024323
bad	guilty	0.68506557
fast	rapid	0.723599
wonderful	terrific	0.78277946
short	long	0.839764
weird	odd	0.53348273
delightful	cheerful	0.8635905
strong	proud	0.49828494
hard	difficult	0.8260193
difficult	simple	0.6445792
accept	deliver	0.48453915
learn	listen	0.64854866
breathe	choke	0.69386834
protect	defend	0.6744785
give	know	0.45754716
argue	differ	0.6197376
roam	wander	0.8071366
give	allow	0.49877888
assume	pretend	0.44250807
know	comprehend	0.56728196
portray	decide	0.20772928
leave	ignore	0.45148188
forget	ignore	0.64955944
accept	forgive	0.65001285
forget	learn	0.7188861
multiply	add	0.4937578
argue	rationalize	0.68472815
create	destroy	0.3036374
apartment	furniture	0.41477245
right	justice	0.51789933
limb	leg	0.8247812
fun	football	0.36083606
opinion	choice	0.7142295
wife	husband	0.9180096
car	carriage	0.9176815
chapter	tail	0.37778836
man	warrior	0.6488411
alcohol	cocktail	0.47624204
bubble	suds	0.58320403
guitar	drum	0.9145251
marijuana	herb	0.8397208
author	creator	0.66116273
river	valley	0.882283
beach	reef	0.7091945
weekend	week	0.7422739
phrase	word	0.86640096
birthday	date	0.5631377
bird	turkey	0.57513493
beast	animal	0.72424734
card	bridge	0.6012666
task	job	0.6402378
frustration	anger	0.8296768
horse	ox	0.75259775
north	west	0.94748646
finger	palm	0.8549675
lens	camera	0.82886386
nerve	brain	0.8343579
woman	man	0.7619774
apple	juice	0.8488219
corporation	business	0.831966
task	straw	0.46142727
hymn	conquest	0.27959797
canyon	valley	0.8715017
journey	conquest	0.5648585
head	nail	0.80290294
linen	fabric	0.8996517
college	profession	0.48166445
roof	ceiling	0.8732766
size	magnitude	0.49548784
elegance	style	0.8727834
foot	head	0.84931636
bread	flour	0.8424378
song	story	0.52239144
car	bridge	0.5513806
dictionary	definition	0.74041235
army	legion	0.39825818
trial	verdict	0.84339243
diet	apple	0.5668365
wall	brick	0.7654355
cloud	haze	0.80897444
dollar	people	0.39764625
weird	normal	0.37601238
impatient	anxious	0.7844763
big	broad	0.44454423
easy	difficult	0.8555264
restless	young	0.5586381
sad	terrible	0.7257257
sly	strange	0.77081287
modern	ancient	0.61134577
unhappy	mad	0.5717436
agree	argue	0.6711934
imitate	portray	0.5202724
cooperate	join	0.5756243
inform	notify	0.8251376
get	put	0.7369214
owe	lend	0.8086448
succeed	fail	0.60879827
disappear	shrink	0.4375122
vanish	disappear	0.8764671
realize	discover	0.4354722
acquire	find	0.18443123
deliver	carry	0.6465429
get	buy	0.69042706
achieve	try	0.13764228
read	comprehend	0.64275265
take	possess	0.79609185
achieve	accomplish	0.60616
find	disappear	0.5117047
drizzle	rain	0.83789563
cup	jar	0.80947626
car	highway	0.4591973
meat	bread	0.87379855
bird	hawk	0.7443555
crib	cradle	0.8805467
gun	trick	0.532174
arm	knee	0.53488004
chief	mayor	0.63462055
nail	thumb	0.8061677
god	devil	0.7121509
despair	misery	0.84409267
student	professor	0.55420107
exit	doorway	0.66330534
butter	potato	0.92205447
book	theme	0.5833695
bathroom	bedroom	0.87878853
sky	universe	0.58911896
president	mayor	0.72022635
man	sentry	0.6973906
house	apartment	0.7156755
leg	arm	0.62743
plate	bowl	0.87423635
arm	wrist	0.6219851
bird	hen	0.7773662
camp	cabin	0.74340934
clothes	jacket	0.7595141
cab	bus	0.85718745
water	ice	0.7624864
clothes	cloth	0.7812282
roof	floor	0.8921552
wealth	prestige	0.8133996
daughter	kid	0.31897536
fact	insight	0.6457325
nail	hand	0.6572158
emotion	passion	0.8072091
bias	opinion	0.71003556
bar	cage	0.67166424
hip	lip	0.6915739
box	elevator	0.67670935
sweater	jacket	0.93498015
sugar	honey	0.8346729
clothes	drawer	0.6666916
sense	intuition	0.84836024
comfort	safety	0.8126995
word	dictionary	0.6306069
money	diamond	0.5108001
lawyer	banker	0.82986337
happiness	luck	0.78139716
style	fashion	0.7588071
horn	drum	0.7983031
bicycle	bedroom	0.44875047
bowl	tail	0.88303596
hard	tough	0.7040711
easy	big	0.45146787
nice	cruel	0.5754729
laden	heavy	0.6300848
new	fresh	0.83418083
old	new	0.44082615
modest	flexible	0.4377115
dirty	cheap	0.4209213
easy	flexible	0.6698351
occur	happen	0.628239
proclaim	announce	0.6556358
kill	destroy	0.5804676
remain	retain	0.6710211
encourage	discourage	0.78773487
give	deny	0.6314762
reject	avoid	0.49030936
expand	grow	0.5983951
send	receive	0.6862174
understand	forgive	0.58330244
satisfy	please	0.8442305
destroy	make	0.43261495
spend	save	0.8322167
bring	send	0.62780255
understand	listen	0.7452089
contemplate	think	0.68316644
greet	meet	0.7750181
borrow	want	0.65952605
beach	island	0.69118994
bacon	bean	0.86120033
author	reader	0.67618257
diet	salad	0.56390935
boat	car	0.698412
bone	neck	0.77971613
movie	film	0.8980824
helper	maid	0.6370814
telephone	booth	0.7919294
mood	emotion	0.8927682
moon	planet	0.7638853
actor	singer	0.74322134
gossip	news	0.6526828
sheep	lamb	0.825114
beer	alcohol	0.5929324
south	north	0.7350424
anarchy	chaos	0.8479667
bone	elbow	0.68494445
vessel	vein	0.9128347
bee	ant	0.93075573
sheep	cattle	0.9147949
whiskey	gin	0.84067833
agony	grief	0.9159343
cent	size	0.33359784
house	carpet	0.5253196
hound	fox	0.6433135
anatomy	biology	0.80437624
chapter	choice	0.28456768
book	text	0.5053781
dog	cat	0.8539761
cat	lion	0.6528614
spoon	cup	0.85426694
son	father	0.7362521
body	stomach	0.5877624
creator	maker	0.5360646
way	manner	0.784846
army	squad	0.606152
wall	decoration	0.69896877
clothes	coat	0.5102308
mouth	tooth	0.7751242
idea	image	0.68466264
body	chest	0.6752482
crime	violation	0.6164837
apple	candy	0.8363899
strength	might	0.6386764
father	parent	0.7807001
chair	bench	0.8385271
cattle	beef	0.76726913
loop	belt	0.62650365
church	choir	0.6497807
science	psychology	0.8548148
bottom	top	0.82286435
crowd	bunch	0.5115437
sly	tough	0.76030016
bad	terrific	0.81107324
hard	dense	0.88301545
exotic	rare	0.6830232
strange	odd	0.58193296
bizarre	strange	0.89224935
sick	crazy	0.7618041
happy	young	0.44037575
childish	foolish	0.629259
analyze	evaluate	0.8431614
go	enter	0.6876238
give	lend	0.70962274
succeed	try	0.6207918
compare	analyze	0.5346669
shrink	grow	0.67027664
take	steal	0.774788
carry	bring	0.6145688
withdraw	reject	0.625906
behave	obey	0.5914195
arrive	come	0.6882622
create	make	0.76639634
disorganize	organize	0.69462574
please	entertain	0.78522986
forgive	forget	0.77518594
join	add	0.21593468
explore	discover	0.58724153
leave	wander	0.64212453
job	management	0.65741414
dinner	soup	0.39592353
alley	bowl	0.74918073
aisle	hall	0.866749
worker	mechanic	0.2763624
neck	spine	0.85145384
flower	bush	0.7610014
apple	sunshine	0.49163678
page	paragraph	0.7201759
liver	lung	0.929377
friend	mother	0.55330294
victory	triumph	0.8132788
grass	blade	0.7414107
hysteria	confusion	0.77698934
friend	buddy	0.5205912
alcohol	brandy	0.5775055
belly	abdomen	0.9304987
aggression	hostility	0.73436505
sinner	saint	0.86839527
meal	dinner	0.7705544
meter	inch	0.830601
formula	log	0.7229016
battle	conquest	0.6004444
ball	glove	0.75232667
breakfast	bacon	0.5411711
rhythm	melody	0.86460185
teacher	helper	0.53751373
apartment	hotel	0.8057415
river	sea	0.67283547
book	bible	0.6316259
boat	anchor	0.7398645
oak	maple	0.7566849
bed	blanket	0.7138185
girl	child	0.73736477
reality	illusion	0.86636525
rice	boy	0.6533344
friend	guest	0.18543482
sandwich	lunch	0.55562896
band	orchestra	0.6976397
mountain	ledge	0.80351233
arm	neck	0.62913835
band	parade	0.46013233
proof	fact	0.4653658
room	cell	0.625678
game	action	0.53692263
trick	size	0.49714366
mouth	lip	0.8593123
men	fraternity	0.49621114
night	chapter	0.3154114
boy	soldier	0.33385488
storm	hurricane	0.81982905
game	fun	0.62386173
beer	champagne	0.8678315
old	fresh	0.24388814
narrow	broad	0.8942611
elastic	flexible	0.9065332
huge	dumb	0.35627785
hard	easy	0.83701545
mad	glad	0.75487393
new	ancient	0.32432032
bad	awful	0.7342859
big	heavy	0.56684124
forget	retain	0.6536191
take	deliver	0.3787457
win	succeed	0.61020255
take	leave	0.7840304
do	happen	0.67034113
think	decide	0.34761176
explain	prove	0.6853449
send	attend	0.4019023
put	hang	0.69286305
say	participate	0.32911372
attach	join	0.8025455
beg	ask	0.5433104
discover	originate	0.5810993
declare	announce	0.7569055
determine	predict	0.738676
conclude	decide	0.63313967
engage	marry	0.72509295
make	construct	0.68173385
presence	door	0.37668997
organ	liver	0.8525799
area	corner	0.7798994
assignment	task	0.79756236
cent	wife	0.21869244
jar	bottle	0.8014205
logic	arithmetic	0.80436206
doctor	professor	0.77316344
boy	partner	0.61928344
groom	bride	0.89183843
elbow	ankle	0.91755944
man	uncle	0.3657001
cliff	tail	0.47946414
pot	appliance	0.61852723
woman	secretary	0.2957633
adult	guardian	0.3272421
camera	president	0.081940725
hole	wife	0.2272061
intelligence	logic	0.79469377
wealth	poverty	0.7730171
dinner	breakfast	0.85230505
horse	colt	0.39673725
muscle	bone	0.77733165
hallway	corridor	0.67030567
pollution	president	0.07017753
hen	turkey	0.8459653
shelter	hut	0.7801579
door	doorway	0.78518474
goal	quest	0.6382908
confidence	self	0.7071299
ankle	window	0.4060778
boundary	border	0.7926968
reflection	image	0.6763695
reality	fantasy	0.88068044
ignorance	intelligence	0.78112847
archbishop	bishop	0.8343525
wife	straw	0.11120551
animal	person	0.45167875
car	bicycle	0.8217985
parent	adult	0.62617123
cloud	mist	0.89250576
whiskey	champagne	0.803482
paper	cardboard	0.89184374
absence	presence	0.732853
death	burial	0.46414942
code	symbol	0.5867988
charcoal	coal	0.7844504
prince	king	0.73686886
cat	rabbit	0.82824314
vehicle	bus	0.7851601
death	tragedy	0.62239987
arm	muscle	0.40639398
insect	bee	0.925384
strange	sly	0.77081287
noticeable	obvious	0.7030622
bad	terrible	0.561417
fresh	wide	0.3106501
happy	mad	0.7098896
simple	easy	0.7821686
inexpensive	cheap	0.89575154
bad	immoral	0.4128399
violent	angry	0.7007712
pretend	portray	0.5277579
accept	reject	0.87313384
speak	acknowledge	0.5286016
join	marry	0.459985
enter	owe	0.33741263
decide	choose	0.5182269
ignore	avoid	0.67641807
listen	obey	0.36043128
complain	argue	0.7134101
pursue	persuade	0.58033884
communicate	pray	0.41746444
create	build	0.58125067
absorb	learn	0.67710805
go	allow	0.28492072
appear	attend	0.4167924
accept	believe	0.6556683
create	imagine	0.5900683
ask	plead	0.6842995
racket	noise	0.58351463
people	cent	0.43504122
brother	son	0.82175994
father	god	0.8666684
belief	impression	0.6914034
child	boy	0.746801
eye	tear	0.7536659
steeple	chapel	0.85274655
man	father	0.48395446
guy	partner	0.4966327
bed	furniture	0.44856825
accident	emergency	0.56790346
apple	sauce	0.8212313
princess	island	0.41956115
ray	sunshine	0.42232904
taxi	cab	0.8956048
car	horn	0.4607969
lover	companion	0.87256753
tax	income	0.77716094
liquor	band	0.3521615
hand	wrist	0.68054515
horse	mare	0.4062854
woman	wife	0.3728668
stomach	bedroom	0.38347837
evening	dusk	0.6291667
apple	lemon	0.84617996
arithmetic	rhythm	0.7382613
money	salary	0.6519904
flower	bulb	0.8474179
rod	curtain	0.7484624
happy	cheerful	0.6991935
hard	simple	0.66831374
polite	proper	0.5648124
come	bring	0.6911323
pretend	imagine	0.6123356
accept	deny	0.6286208
clarify	explain	0.7685736
replace	restore	0.46457118
receive	give	0.6825255
